wavelength_nm,n,k
397,4.144741935483871,2.2442338709677414
398,4.143451612903226,2.2341532258064514
399,4.142161290322581,2.224072580645161
400,4.1405597014925375,2.2144776119402985
401,4.1361567164179105,2.209253731343283
402,4.1317537313432835,2.2040298507462683
403,4.1273507462686565,2.1988059701492535
404,4.1229477611940295,2.1935820895522387
405,4.1185447761194025,2.188358208955224
406,4.114141791044776,2.183134328358209
407,4.109738805970149,2.177910447761194
408,4.105335820895522,2.172686567164179
409,4.100932835820895,2.167462686567164
410,4.096529850746268,2.162238805970149
411,4.092126865671641,2.1570149253731343
412,4.087723880597014,2.1517910447761195
413,4.083320895522388,2.1465671641791046
414,4.079781690140845,2.1447535211267605
415,4.076612676056338,2.144401408450704
416,4.073443661971831,2.1440492957746478
417,4.070274647887324,2.143697183098592
418,4.067105633802817,2.1433450704225354
419,4.0639366197183096,2.142992957746479
420,4.060767605633803,2.1426408450704226
421,4.057598591549295,2.1422887323943662
422,4.054429577464789,2.14193661971831
423,4.051260563380281,2.1415845070422534
424,4.0480915492957745,2.1412323943661975
425,4.044922535211268,2.140880281690141
426,4.04175352112676,2.1405281690140847
427,4.038584507042254,2.1401760563380283
428,4.036934640522876,2.1413398692810457
429,4.0368039215686276,2.1440196078431373
430,4.036673202614379,2.146699346405229
431,4.0365424836601305,2.1493790849673204
432,4.036411764705882,2.152058823529412
433,4.036281045751634,2.154738562091503
434,4.036150326797386,2.1574183006535947
435,4.036019607843137,2.1600980392156863
436,4.035888888888889,2.162777777777778
437,4.035758169934641,2.1654575163398695
438,4.035627450980392,2.1681372549019606
439,4.035496732026144,2.170816993464052
440,4.035366013071895,2.173496732026144
441,4.035235294117647,2.1761764705882354
442,4.035104575163399,2.178856209150327
443,4.035573170731707,2.181719512195122
444,4.038439024390244,2.1853170731707316
445,4.041304878048781,2.1889146341463417
446,4.044170731707317,2.1925121951219513
447,4.047036585365854,2.196109756097561
448,4.0499024390243905,2.199707317073171
449,4.052768292682927,2.2033048780487805
450,4.055634146341464,2.2069024390243905
451,4.0585,2.2105
452,4.061365853658536,2.2140975609756097
453,4.064231707317073,2.2176951219512198
454,4.0670975609756095,2.2212926829268294
455,4.069963414634146,2.2248902439024394
456,4.072829268292683,2.228487804878049
457,4.075695121951219,2.2320853658536586
458,4.078560975609756,2.2356829268292686
459,4.081426829268293,2.239280487804878
460,4.086429378531073,2.243118644067797
461,4.091966101694915,2.2470169491525427
462,4.097502824858757,2.2509152542372886
463,4.103039548022599,2.254813559322034
464,4.108576271186441,2.25871186440678
465,4.1141129943502825,2.2626101694915257
466,4.1196497175141245,2.2665084745762716
467,4.125186440677966,2.270406779661017
468,4.130723163841807,2.274305084745763
469,4.136259887005649,2.2782033898305087
470,4.141796610169491,2.2821016949152546
471,4.147333333333333,2.2860000000000005
472,4.152870056497175,2.289898305084746
473,4.158406779661017,2.2937966101694918
474,4.163943502824859,2.2976949152542376
475,4.169480225988701,2.3015932203389835
476,4.175016949152543,2.305491525423729
477,4.1808421052631575,2.3093947368421057
478,4.189263157894737,2.313342105263158
479,4.197684210526315,2.3172894736842107
480,4.206105263157895,2.321236842105263
481,4.214526315789474,2.325184210526316
482,4.222947368421052,2.3291315789473686
483,4.231368421052632,2.333078947368421
484,4.23978947368421,2.337026315789474
485,4.248210526315789,2.3409736842105264
486,4.256631578947368,2.344921052631579
487,4.265052631578947,2.3488684210526314
488,4.273473684210526,2.3528157894736843
489,4.281894736842105,2.356763157894737
490,4.290315789473684,2.3607105263157893
491,4.298736842105263,2.364657894736842
492,4.307157894736842,2.3686052631578947
493,4.3155789473684205,2.372552631578947
494,4.324,2.3764999999999996
495,4.332421052631578,2.3804473684210525
496,4.341304347826086,2.384342995169082
