wavelength_nm,n,k
659,3.5125234159779612,0.2888815426997245
660,3.5118347107438015,0.2882479338842975
661,3.5111460055096417,0.2876143250688705
662,3.510457300275482,0.2869807162534435
663,3.509768595041322,0.2863471074380165
664,3.5090798898071625,0.2857134986225895
665,3.5083911845730027,0.28507988980716253
666,3.507702479338843,0.2844462809917355
667,3.507013774104683,0.2838126721763085
668,3.5063250688705234,0.2831790633608815
669,3.5056363636363637,0.28254545454545454
670,3.504947658402204,0.28191184573002753
671,3.504258953168044,0.2812782369146005
672,3.5035702479338844,0.28064462809917357
673,3.5028815426997246,0.28001101928374655
674,3.502192837465565,0.27937741046831954
675,3.501504132231405,0.27874380165289253
676,3.500815426997245,0.2781101928374656
677,3.500126721763085,0.27747658402203856
678,3.4994380165289254,0.27684297520661155
679,3.4987493112947656,0.27620936639118454
680,3.498060606060606,0.2755757575757576
681,3.497371900826446,0.2749421487603306
682,3.4966831955922864,0.27430853994490356
683,3.4959944903581266,0.27367493112947655
684,3.495305785123967,0.2730413223140496
685,3.494617079889807,0.2724077134986226
686,3.4939283746556473,0.27177410468319557
687,3.4932396694214876,0.27114049586776856
688,3.492550964187328,0.2705068870523416
689,3.491920987654321,0.26986172839506173
690,3.491525925925926,0.26917037037037034
691,3.491130864197531,0.268479012345679
692,3.490735802469136,0.2677876543209876
693,3.4903407407407405,0.2670962962962963
694,3.4899456790123455,0.26640493827160494
695,3.4895506172839506,0.26571358024691355
696,3.4891555555555556,0.2650222222222222
697,3.4887604938271606,0.2643308641975308
698,3.4883654320987656,0.2636395061728395
699,3.48797037037037,0.26294814814814815
700,3.487575308641975,0.26225679012345676
701,3.48718024691358,0.2615654320987654
702,3.486785185185185,0.26087407407407404
703,3.4863901234567902,0.2601827160493827
704,3.4859950617283952,0.2594913580246913
705,3.4856,0.2588
706,3.485204938271605,0.25810864197530864
707,3.48480987654321,0.25741728395061725
708,3.484414814814815,0.2567259259259259
709,3.48401975308642,0.2560345679012345
710,3.4836246913580244,0.2553432098765432
711,3.4832296296296295,0.2546518518518518
712,3.4828345679012345,0.25396049382716046
713,3.4824395061728395,0.2532691358024691
714,3.4820444444444445,0.25257777777777773
715,3.4816493827160495,0.2518864197530864
716,3.481254320987654,0.251195061728395
717,3.480859259259259,0.2505037037037037
718,3.480464197530864,0.2498123456790123
719,3.480069135802469,0.24912098765432095
720,3.479674074074074,0.2484296296296296
721,3.479279012345679,0.24773827160493825
722,3.4788839506172837,0.24704691358024689
723,3.4784888888888887,0.24635555555555552
724,3.4780938271604938,0.24566419753086416
725,3.4776987654320988,0.2449728395061728
726,3.477303703703704,0.24428148148148143
727,3.476908641975309,0.2435901234567901
728,3.4765135802469134,0.24289876543209873
729,3.4761185185185184,0.24220740740740737
730,3.475861842105263,0.2416315789473684
731,3.4756644736842106,0.2411052631578947
732,3.475467105263158,0.24057894736842103
733,3.475269736842105,0.24005263157894735
734,3.4750723684210527,0.23952631578947364
735,3.474875,0.23899999999999996
736,3.474677631578947,0.23847368421052628
737,3.474480263157895,0.2379473684210526
738,3.474282894736842,0.23742105263157892
739,3.4740855263157893,0.23689473684210524
740,3.473888157894737,0.23636842105263156
741,3.473690789473684,0.23584210526315788
742,3.4734934210526314,0.23531578947368417
743,3.473296052631579,0.2347894736842105
744,3.4730986842105263,0.2342631578947368
745,3.4729013157894735,0.23373684210526313
746,3.472703947368421,0.23321052631578945
747,3.4725065789473684,0.23268421052631577
748,3.4723092105263156,0.2321578947368421
749,3.4721118421052632,0.2316315789473684
750,3.4719144736842105,0.2311052631578947
751,3.471717105263158,0.23057894736842102
752,3.4715197368421054,0.23005263157894734
753,3.4713223684210526,0.22952631578947366
754,3.4711250000000002,0.22899999999999998
755,3.4709276315789475,0.2284736842105263
756,3.4707302631578947,0.22794736842105262
757,3.4705328947368423,0.22742105263157894
758,3.4703355263157896,0.22689473684210523
759,3.470138157894737,0.22636842105263155
760,3.4699407894736845,0.22584210526315787
761,3.4697434210526317,0.2253157894736842
762,3.469546052631579,0.2247894736842105
763,3.4693486842105266,0.22426315789473683
764,3.4691513157894738,0.22373684210526315
765,3.468953947368421,0.22321052631578947
766,3.4687565789473687,0.22268421052631576
767,3.468559210526316,0.22215789473684208
