wavelength_nm,n,k
564,4.011910447761194,0.2754626865671642
565,4.009186567164179,0.2741194029850747
566,4.006462686567164,0.27277611940298513
567,4.0037388059701495,0.27143283582089556
568,4.001014925373134,0.27008955223880604
569,3.9982910447761193,0.26874626865671647
570,3.9955671641791044,0.26740298507462695
571,3.9928432835820895,0.2660597014925374
572,3.9901194029850746,0.2647164179104478
573,3.9873955223880597,0.2633731343283583
574,3.984671641791045,0.2620298507462687
575,3.98194776119403,0.2606865671641792
576,3.979223880597015,0.25934328358208963
577,3.9765,0.25800000000000006
578,3.9737761194029853,0.25665671641791055
579,3.9710522388059704,0.255313432835821
580,3.9683283582089555,0.25397014925373146
581,3.9656044776119406,0.2526268656716419
582,3.9628805970149257,0.2512835820895523
583,3.960156716417911,0.2499402985074628
584,3.9574328358208954,0.24859701492537323
585,3.9547089552238806,0.24725373134328368
586,3.9519850746268657,0.24591044776119414
587,3.9492611940298508,0.24456716417910457
588,3.946537313432836,0.24322388059701502
589,3.943813432835821,0.24188059701492548
590,3.941089552238806,0.24053731343283594
591,3.9387389830508477,0.2394101694915255
592,3.9366372881355933,0.23842711864406788
593,3.934535593220339,0.23744406779661023
594,3.932433898305085,0.2364610169491526
595,3.9303322033898307,0.23547796610169497
596,3.9282305084745763,0.23449491525423735
597,3.926128813559322,0.2335118644067797
598,3.924027118644068,0.2325288135593221
599,3.9219254237288137,0.23154576271186444
600,3.9198237288135593,0.23056271186440683
601,3.917722033898305,0.22957966101694918
602,3.915620338983051,0.22859661016949157
603,3.9135186440677967,0.22761355932203392
604,3.9114169491525423,0.2266305084745763
605,3.9093152542372884,0.22564745762711866
606,3.907213559322034,0.22466440677966104
607,3.9051118644067797,0.2236813559322034
608,3.9030101694915253,0.22269830508474578
609,3.9009084745762714,0.22171525423728816
610,3.898806779661017,0.22073220338983052
611,3.8967050847457627,0.21974915254237287
612,3.8946033898305084,0.21876610169491525
613,3.8925016949152544,0.21778305084745764
614,3.8904,0.2168
615,3.8882983050847457,0.21581694915254235
616,3.886196610169492,0.21483389830508473
617,3.8840949152542374,0.2138508474576271
618,3.881993220338983,0.21286779661016947
619,3.8798915254237287,0.21188474576271182
620,3.877840490797546,0.21090184049079752
621,3.876245398773006,0.20992024539877296
622,3.8746503067484666,0.20893865030674844
623,3.8730552147239266,0.2079570552147239
624,3.8714601226993866,0.20697546012269935
625,3.8698650306748466,0.20599386503067482
626,3.868269938650307,0.2050122699386503
627,3.866674846625767,0.20403067484662574
628,3.865079754601227,0.2030490797546012
629,3.863484662576687,0.20206748466257665
630,3.8618895705521474,0.20108588957055212
631,3.8602944785276074,0.2001042944785276
632,3.8586993865030674,0.19912269938650304
633,3.857104294478528,0.1981411042944785
634,3.855509202453988,0.19715950920245395
635,3.853914110429448,0.19617791411042942
636,3.852319018404908,0.1951963190184049
637,3.8507239263803683,0.19421472392638034
638,3.8491288343558283,0.1932331288343558
639,3.8475337423312883,0.19225153374233128
640,3.8459386503067488,0.19126993865030673
641,3.8443435582822088,0.1902883435582822
642,3.8427484662576687,0.18930674846625764
643,3.8411533742331287,0.1883251533742331
644,3.839558282208589,0.18734355828220858
645,3.837963190184049,0.18636196319018403
646,3.836368098159509,0.1853803680981595
647,3.834773006134969,0.18439877300613494
648,3.8331779141104296,0.1834171779141104
649,3.8315828220858896,0.18243558282208588
650,3.8299877300613496,0.18145398773006133
651,3.82839263803681,0.1804723926380368
652,3.82679754601227,0.17949079754601227
653,3.825435261707989,0.1786143250688705
654,3.824305785123967,0.17784297520661155
655,3.823176308539945,0.1770716253443526
656,3.822046831955923,0.17630027548209365
657,3.820917355371901,0.17552892561983469
658,3.8197878787878787,0.17475757575757575
659,3.818658402203857,0.1739862258953168
660,3.817528925619835,0.17321487603305782
661,3.8163994490358126,0.1724435261707989
662,3.815269972451791,0.17167217630853993
663,3.8141404958677687,0.17090082644628096
664,3.8130110192837465,0.17012947658402203
665,3.811881542699725,0.16935812672176306
666,3.8107520661157026,0.1685867768595041
667,3.8096225895316804,0.16781542699724517
668,3.8084931129476587,0.1670440771349862
669,3.8073636363636365,0.16627272727272724
670,3.8062341597796143,0.1655013774104683
671,3.8051046831955926,0.16473002754820934
672,3.8039752066115704,0.16395867768595038
673,3.802845730027548,0.16318732782369144
674,3.801716253443526,0.16241597796143248
675,3.8005867768595043,0.16164462809917352
676,3.799457300275482,0.16087327823691458
677,3.79832782369146,0.16010192837465562
678,3.797198347107438,0.15933057851239665
679,3.796068870523416,0.15855922865013772
680,3.794939393939394,0.15778787878787875
681,3.793809917355372,0.1570165289256198
682,3.79268044077135,0.15624517906336086
683,3.7915509641873277,0.1554738292011019
684,3.790421487603306,0.15470247933884293
685,3.789292011019284,0.153931129476584
686,3.7881625344352616,0.15315977961432503
687,3.78703305785124,0.15238842975206607
688,3.7859035812672177,0.15161707988980713
689,3.7847876543209877,0.15080740740740736
690,3.783725925925926,0.1498444444444444
